0.059442926	0.043420356	-0.011627727	0.018041726	-0.007843025	0.04159593	-0.056730207	0.06027951	0.008612981	-0.013309342	0.008698963	-0.108299	-0.033187345	0.0007744201	-0.065786116	-0.056714617
-0.014877918	0.07860858	-0.016611457	0.11387161	0.07374513	-0.071540385	-0.17994429	0.14270172	-0.047762845	-0.18476899	-0.05289405	-0.14267841	-0.041991804	0.05472146	-0.099559225	-0.017202016
-0.046148468	0.0992401	0.007957756	0.23876444	0.010292135	-0.030987786	-0.2205759	0.12317003	-0.072281055	-0.24596027	-0.11509246	-0.24202214	-0.07169557	0.012702087	-0.24879739	-0.063808165
0.20539927	-0.35285276	0.13898477	-0.5976252	-0.34472716	0.37313214	0.55052376	-0.40521914	0.40360498	0.5195815	0.40433604	0.55752856	0.42274606	-0.30862296	0.41427705	0.31541842
-0.032620497	-0.07122687	0.0016335454	-0.0036162338	-0.063391104	0.08071112	0.03184186	-0.026543556	0.03330134	0.0102727115	0.023564242	-0.023294386	-0.00885376	-0.042443343	0.03342075	0.032687742
-0.06415246	0.005382403	-0.05089942	0.031409718	0.02893356	-0.025281528	-0.0062759197	0.054984633	-0.085196376	-0.051379755	-0.07702527	-0.062533595	-0.04626919	0.10701965	-0.055212278	-0.0086590815
0.27566597	-0.3838527	0.19925965	-0.5615671	-0.4081795	0.3811157	0.50225675	-0.42584938	0.32801825	0.50671864	0.37845686	0.5213226	0.37138003	-0.35938075	0.3923748	0.36747637
-0.024143301	0.045862347	-0.022690568	0.026122207	0.0016478011	0.02714846	-0.06881086	0.07458758	-0.024230368	-0.04988013	-0.016942292	-0.09210516	-0.028555002	0.031219715	-0.022152666	-0.031948365
0.23153171	-0.27056754	0.19649585	-0.4827074	-0.31896737	0.35381255	0.48573875	-0.36851934	0.32817733	0.4598147	0.34367067	0.45347452	0.32111573	-0.27659586	0.3652587	0.30952623
0.04567431	0.018754713	0.07873042	-0.009729841	-0.030619118	-0.021484634	-0.024495276	0.011647743	0.064697936	-0.0065382523	-0.03314003	-0.037239082	0.019891053	0.050209276	-0.048454314	0.013461289
0.22447619	-0.4071753	0.22424182	-0.54567236	-0.35288945	0.39639747	0.53805864	-0.47695166	0.39220378	0.4625761	0.40123987	0.49413618	0.45446703	-0.36785963	0.46212375	0.31812003
-0.046780657	0.03820893	0.013741492	0.10376447	0.09661397	-0.1133846	-0.20376293	0.093969315	-0.09652117	-0.12680878	-0.07715695	-0.13417068	-0.03499256	0.072635375	-0.117269844	-0.0932623
0.07293843	-0.19689724	0.043986607	-0.33067784	-0.24186014	0.1984519	0.36986503	-0.21798086	0.20657171	0.33479434	0.25279602	0.27542332	0.26320153	-0.20765445	0.27910104	0.16066894
-0.14749025	0.25126702	-0.09117917	0.39588308	0.1972457	-0.29918125	-0.4374738	0.35048774	-0.2934431	-0.37120417	-0.3683178	-0.47536543	-0.28635478	0.32562214	-0.38602862	-0.22792791
-0.057766348	0.0077858055	-0.049288105	0.029397205	0.007920861	0.00011504249	-0.06511509	0.025141595	0.025904352	-0.08227459	-0.026366398	-0.016088754	-0.03288512	-0.02608509	-0.012835284	0.0098251775
0.035514794	-0.007436905	0.022196775	-0.0048001846	0.0028696498	0.02626758	0.03987979	0.030729735	0.019426104	0.036269605	-0.017711231	-0.005431676	0.028948987	-0.0059256502	-0.008150614	0.034618594
-0.044755753	0.05131111	-0.05896643	0.09220012	0.011529984	-0.10417314	-0.065981224	0.10940116	-0.106135964	-0.04506228	-0.1295932	-0.031101417	-0.07918247	0.04735859	-0.06363716	-0.07147506
-0.010291432	-7.9276404e-05	-0.057732917	-0.08732156	-0.003527464	0.015515495	0.15915376	-0.043286204	-0.0131976325	0.059736002	0.08022028	0.08697853	0.04279985	-0.03971712	0.06421231	0.040218666
0.07822096	-0.023728311	0.17214179	0.08605021	-0.07060437	0.04448441	-0.0067870794	0.011486585	0.095932014	-0.049115773	0.08036266	-0.037423786	0.067346625	-0.06931121	-0.006718043	0.1143929
0.15120901	-0.20307599	0.14220211	-0.37434494	-0.2604712	0.22895755	0.29410857	-0.2558615	0.29564354	0.33466816	0.27382684	0.34500712	0.26902542	-0.26320463	0.31848383	0.21503353
0.074692495	-0.04118724	0.028547382	-0.10500674	-0.030186497	0.085928336	0.13667904	-0.09737656	0.14114146	0.15755291	0.102669574	0.11629019	0.06291349	-0.12552632	0.05012394	0.11963013
0.01615222	0.07556988	-0.040514283	-0.00012512908	-0.01642335	-0.023321593	-0.066905335	0.019086296	0.01494973	0.014037417	0.0050096978	-0.0200988	-0.029755903	0.008335335	-0.06369155	-0.0033469968
-0.010280072	0.030158134	-0.004730705	0.12177028	0.049600095	-0.100182444	-0.16771662	0.044594456	-0.05192582	-0.10698224	-0.09354448	-0.077189475	-0.057531156	0.04981411	-0.093955494	-0.047209814
0.06546629	-0.016250817	0.094615884	0.0757534	-0.037231557	0.059335653	-0.14349404	0.0019959784	-0.06383408	-0.11665633	-0.02330749	-0.09733947	0.030495007	0.06377295	-0.044279944	0.0021661504
0.047487896	-0.046500728	0.07980189	-0.031014899	-0.011417665	0.055832148	0.0033416508	-0.07791186	0.055301	0.001827832	0.0018360075	0.05504979	0.03517303	-0.010698345	0.029182304	0.077450015
0.2153136	-0.3674594	0.19996917	-0.4120384	-0.3816967	0.3323517	0.45020387	-0.4017901	0.27948648	0.3716473	0.3859124	0.33790138	0.31434372	-0.29083195	0.3824909	0.26770243
0.09820419	-0.1169908	0.1441336	-0.054693505	-0.08752927	0.13929191	0.05559373	-0.05239996	0.01522332	0.07500812	0.11503733	0.11062478	0.11008413	-0.114913784	0.06794515	0.10845617
-0.1374388	0.14887357	-0.10034483	0.16350882	0.096500225	-0.09796008	-0.11858032	0.100841336	-0.08708716	-0.16865565	-0.101360895	-0.13517593	-0.14334069	0.10711409	-0.075486325	-0.06927596
